istat_code,municipality_name,population_2025,population_0_14_2025,population_15_64_2025,population_65_plus_2025,population_2019,population_0_14_2019,population_15_64_2019,population_65_plus_2019,population_change_absolute,population_change_percent,share_65_plus_2019,share_65_plus_2025,population_comparability
016090,Cusio,196,5,120,71,234.0,15.0,138.0,81.0,-38.0,-16.23931623931624,34.61538461538461,36.224489795918366,comparable_on_2025_geography
081007,Custonaci,5260,678,3354,1228,5457.0,747.0,3573.0,1137.0,-197.0,-3.6100421477002014,20.835623969213852,23.34600760456274,comparable_on_2025_geography
101012,Cutro,9210,1180,5596,2434,10144.0,1419.0,6443.0,2282.0,-934.0,-9.207413249211356,22.496056782334385,26.42779587404995,comparable_on_2025_geography
075026,Cutrofiano,8657,1002,5278,2377,8858.0,1052.0,5533.0,2273.0,-201.0,-2.2691352449762925,25.66041995935877,27.457548804435717,comparable_on_2025_geography
012062,Cuveglio,3368,421,2153,794,3334.0,467.0,2162.0,705.0,34.0,1.0197960407918416,21.14577084583083,23.574821852731592,comparable_on_2025_geography
012063,Cuvio,1738,176,1143,419,1668.0,194.0,1070.0,404.0,70.0,4.1966426858513195,24.22062350119904,24.108170310701958,comparable_on_2025_geography
015099,Dairago,6373,873,4120,1380,6408.0,1045.0,4140.0,1223.0,-35.0,-0.5461922596754057,19.085518102372035,21.653852188922016,comparable_on_2025_geography
016091,Dalmine,23742,2794,15641,5307,23557.0,3221.0,15423.0,4913.0,185.0,0.7853292015112281,20.855796578511697,22.352792519585545,comparable_on_2025_geography
022071,Dambel,396,51,245,100,432.0,66.0,269.0,97.0,-36.0,-8.333333333333332,22.453703703703702,25.252525252525253,comparable_on_2025_geography
025017,Danta di Cadore,422,37,248,137,449.0,49.0,276.0,124.0,-27.0,-6.013363028953229,27.616926503340757,32.46445497630332,comparable_on_2025_geography
017065,Darfo Boario Terme,15877,1965,10154,3758,15736.0,2163.0,10125.0,3448.0,141.0,0.8960345704117946,21.911540416878495,23.669458965799585,comparable_on_2025_geography
102007,Dasà,1075,152,644,279,1152.0,178.0,730.0,244.0,-77.0,-6.684027777777778,21.180555555555554,25.953488372093027,comparable_on_2025_geography
010021,Davagna,1784,141,1069,574,1879.0,195.0,1151.0,533.0,-95.0,-5.055880787653007,28.36615220862161,32.17488789237668,comparable_on_2025_geography
012064,Daverio,3024,352,1928,744,3045.0,388.0,1981.0,676.0,-21.0,-0.6896551724137931,22.20032840722496,24.6031746031746,comparable_on_2025_geography
079042,Davoli,5689,698,3620,1371,5445.0,728.0,3669.0,1048.0,244.0,4.4811753902663,19.247015610651975,24.099138688697487,comparable_on_2025_geography
014025,Dazio,507,66,308,133,453.0,69.0,279.0,105.0,54.0,11.920529801324504,23.178807947019866,26.232741617357004,comparable_on_2025_geography
092015,Decimomannu,8358,929,5650,1779,8244.0,1073.0,5677.0,1494.0,114.0,1.3828238719068413,18.12227074235808,21.28499641062455,comparable_on_2025_geography
111013,Decimoputzu,4188,504,2654,1030,4324.0,567.0,2860.0,897.0,-136.0,-3.145235892691952,20.74468085106383,24.594078319006684,comparable_on_2025_geography
079043,Decollatura,2820,310,1704,806,3052.0,348.0,1930.0,774.0,-232.0,-7.601572739187418,25.360419397116647,28.581560283687946,comparable_on_2025_geography
009027,Dego,1810,177,1050,583,1963.0,212.0,1183.0,568.0,-153.0,-7.794192562404483,28.935303107488537,32.209944751381215,comparable_on_2025_geography
011012,Deiva Marina,1291,122,710,459,1347.0,110.0,768.0,469.0,-56.0,-4.157386785449146,34.8181143281366,35.55383423702556,comparable_on_2025_geography
014026,Delebio,3322,475,2061,786,3277.0,482.0,2064.0,731.0,45.0,1.37320720170888,22.30698809887092,23.66044551475015,comparable_on_2025_geography
085006,Delia,3849,458,2507,884,4001.0,511.0,2658.0,832.0,-152.0,-3.79905023744064,20.79480129967508,22.96700441673162,comparable_on_2025_geography
080031,Delianuova,3055,480,1919,656,3280.0,518.0,2114.0,648.0,-225.0,-6.859756097560976,19.75609756097561,21.47299509001637,comparable_on_2025_geography
071022,Deliceto,3464,409,2159,896,3685.0,501.0,2331.0,853.0,-221.0,-5.997286295793758,23.14789687924016,25.86605080831409,comparable_on_2025_geography
017066,Dello,5675,755,3803,1117,5562.0,887.0,3658.0,1017.0,113.0,2.0316432937792164,18.284789644012946,19.68281938325991,comparable_on_2025_geography
004079,Demonte,1885,190,1097,598,1956.0,218.0,1137.0,601.0,-71.0,-3.6298568507157465,30.725971370143153,31.724137931034484,comparable_on_2025_geography
006065,Denice,162,11,85,66,176.0,17.0,95.0,64.0,-14.0,-7.954545454545454,36.36363636363637,40.74074074074074,comparable_on_2025_geography
022074,Denno,1234,139,772,323,1221.0,180.0,764.0,277.0,13.0,1.0647010647010646,22.686322686322686,26.175040518638575,comparable_on_2025_geography
006066,Dernice,178,9,97,72,185.0,9.0,93.0,83.0,-7.0,-3.783783783783784,44.86486486486487,40.44943820224719,comparable_on_2025_geography
019040,Derovere,279,22,171,86,306.0,31.0,187.0,88.0,-27.0,-8.823529411764707,28.75816993464052,30.824372759856633,comparable_on_2025_geography
054017,Deruta,9530,1166,5945,2419,9550.0,1376.0,5985.0,2189.0,-20.0,-0.20942408376963353,22.92146596858639,25.383001049317944,comparable_on_2025_geography
097030,Dervio,2537,251,1498,788,2587.0,289.0,1540.0,758.0,-50.0,-1.9327406262079627,29.30034789331272,31.06030744974379,comparable_on_2025_geography
002054,Desana,1100,155,663,282,1053.0,135.0,650.0,268.0,47.0,4.46343779677113,25.451092117758783,25.636363636363633,comparable_on_2025_geography
017067,Desenzano del Garda,29313,3274,18798,7241,29002.0,3770.0,18542.0,6690.0,311.0,1.0723398386318184,23.067374663816288,24.702350492955343,comparable_on_2025_geography
108023,Desio,41662,5344,26655,9663,41695.0,5991.0,26865.0,8839.0,-33.0,-0.0791461805971939,21.199184554502935,23.193797705343,comparable_on_2025_geography
091016,Desulo,2004,180,1242,582,2268.0,238.0,1407.0,623.0,-264.0,-11.64021164021164,27.469135802469136,29.041916167664674,comparable_on_2025_geography
078048,Diamante,4984,503,3047,1434,5164.0,554.0,3298.0,1312.0,-180.0,-3.4856700232378004,25.406661502711074,28.77207062600321,comparable_on_2025_geography
008025,Diano Arentino,695,78,414,203,684.0,78.0,403.0,203.0,11.0,1.608187134502924,29.678362573099413,29.208633093525183,comparable_on_2025_geography
008026,Diano Castello,2221,247,1418,556,2237.0,273.0,1452.0,512.0,-16.0,-0.7152436298614215,22.88779615556549,25.033768572714994,comparable_on_2025_geography
004080,Diano d'Alba,3553,443,2302,808,3623.0,481.0,2396.0,746.0,-70.0,-1.9321004692243997,20.590670714877174,22.741345341964536,comparable_on_2025_geography
008027,Diano Marina,5542,542,3100,1900,5808.0,602.0,3203.0,2003.0,-266.0,-4.579889807162534,34.48691460055097,34.283652111151206,comparable_on_2025_geography
008028,Diano San Pietro,1091,122,666,303,1111.0,137.0,672.0,302.0,-20.0,-1.8001800180018002,27.182718271827184,27.772685609532537,comparable_on_2025_geography
048013,Dicomano,5581,603,3543,1435,5516.0,684.0,3489.0,1343.0,65.0,1.1783901377810007,24.347353154459753,25.71223795018814,comparable_on_2025_geography
030032,Dignano,2242,230,1336,676,2296.0,253.0,1375.0,668.0,-54.0,-2.35191637630662,29.094076655052266,30.15165031222123,comparable_on_2025_geography
022233,Dimaro Folgarida,2136,257,1372,507,2134.0,285.0,1403.0,446.0,2.0,0.09372071227741331,20.89971883786317,23.735955056179776,comparable_on_2025_geography
102008,Dinami,1679,158,957,564,2010.0,246.0,1196.0,568.0,-331.0,-16.467661691542286,28.258706467661693,33.59142346634902,comparable_on_2025_geography
078049,Dipignano,4066,433,2603,1030,4335.0,559.0,2887.0,889.0,-269.0,-6.205305651672434,20.507497116493656,25.33202164289228,comparable_on_2025_geography
075027,Diso,2798,229,1625,944,2934.0,253.0,1786.0,895.0,-136.0,-4.635310156782549,30.50443081117928,33.738384560400284,comparable_on_2025_geography
003060,Divignano,1434,171,922,341,1386.0,195.0,882.0,309.0,48.0,3.463203463203463,22.294372294372295,23.779637377963738,comparable_on_2025_geography
013087,Dizzasco,660,65,406,189,611.0,65.0,380.0,166.0,49.0,8.01963993453355,27.168576104746318,28.636363636363637,comparable_on_2025_geography
021028,Dobbiaco/Toblach,3451,520,2228,703,3340.0,554.0,2207.0,579.0,111.0,3.3233532934131733,17.335329341317365,20.370906983483046,comparable_on_2025_geography
031003,Doberdò del Lago-Doberdob,1317,109,818,390,1364.0,130.0,866.0,368.0,-47.0,-3.44574780058651,26.97947214076246,29.6127562642369,comparable_on_2025_geography
004081,Dogliani,4614,532,2895,1187,4733.0,592.0,2933.0,1208.0,-119.0,-2.5142615677160363,25.522924149588,25.726051148677936,comparable_on_2025_geography
069029,Dogliola,312,27,195,90,330.0,32.0,201.0,97.0,-18.0,-5.454545454545454,29.393939393939394,28.846153846153843,comparable_on_2025_geography
030033,Dogna,146,10,74,62,165.0,14.0,89.0,62.0,-19.0,-11.515151515151516,37.57575757575757,42.465753424657535,comparable_on_2025_geography
023031,Dolcè,2552,316,1647,589,2549.0,374.0,1647.0,528.0,3.0,0.11769321302471558,20.71400549234994,23.079937304075234,comparable_on_2025_geography
008029,Dolceacqua,2192,274,1373,545,2041.0,247.0,1298.0,496.0,151.0,7.398334149926507,24.301812836844682,24.863138686131386,comparable_on_2025_geography
008030,Dolcedo,1259,121,788,350,1348.0,176.0,814.0,358.0,-89.0,-6.602373887240357,26.55786350148368,27.79984114376489,comparable_on_2025_geography
031004,Dolegna del Collio,289,16,178,95,336.0,28.0,215.0,93.0,-47.0,-13.988095238095239,27.67857142857143,32.8719723183391,comparable_on_2025_geography
111014,Dolianova,9367,1059,6041,2267,9635.0,1247.0,6389.0,1999.0,-268.0,-2.7815256875973016,20.74727555786196,24.20198569445927,comparable_on_2025_geography
027012,Dolo,14985,1666,9283,4036,15116.0,1853.0,9476.0,3787.0,-131.0,-0.8666313839640116,25.052924053982533,26.9336002669336,comparable_on_2025_geography
097031,Dolzago,2529,340,1630,559,2531.0,353.0,1682.0,496.0,-2.0,-0.07902015013828526,19.596997234294744,22.10359826018189,comparable_on_2025_geography
078050,Domanico,930,109,571,250,927.0,99.0,605.0,223.0,3.0,0.3236245954692557,24.05609492988134,26.881720430107524,comparable_on_2025_geography
013089,Domaso,1392,128,840,424,1468.0,153.0,919.0,396.0,-76.0,-5.177111716621254,26.975476839237057,30.45977011494253,comparable_on_2025_geography
025018,Domegge di Cadore,2223,202,1322,699,2308.0,245.0,1381.0,682.0,-85.0,-3.682842287694974,29.54939341421144,31.44399460188934,comparable_on_2025_geography
064031,Domicella,1824,260,1227,337,1800.0,271.0,1216.0,313.0,24.0,1.3333333333333335,17.38888888888889,18.475877192982455,comparable_on_2025_geography
103028,Domodossola,17663,1813,10686,5164,18160.0,1957.0,11266.0,4937.0,-497.0,-2.7367841409691627,27.18612334801762,29.236256581554663,comparable_on_2025_geography
111015,Domus de Maria,1639,136,990,513,1648.0,156.0,1053.0,439.0,-9.0,-0.5461165048543689,26.63834951456311,31.299572910311163,comparable_on_2025_geography
111016,Domusnovas,5745,502,3571,1672,6101.0,586.0,4048.0,1467.0,-356.0,-5.835108998524833,24.04523848549418,29.103568320278505,comparable_on_2025_geography
096024,Donato,688,61,399,228,722.0,67.0,448.0,207.0,-34.0,-4.7091412742382275,28.670360110803323,33.13953488372093,comparable_on_2025_geography
013090,Dongo,3120,341,1865,914,3334.0,398.0,2039.0,897.0,-214.0,-6.418716256748651,26.904619076184762,29.294871794871796,comparable_on_2025_geography
007023,Donnas,2392,257,1480,655,2486.0,303.0,1531.0,652.0,-94.0,-3.781174577634755,26.22687047465809,27.38294314381271,comparable_on_2025_geography
111017,Donori,1912,192,1210,510,2040.0,219.0,1342.0,479.0,-128.0,-6.2745098039215685,23.480392156862745,26.673640167364017,comparable_on_2025_geography
091017,Dorgali,8256,995,5263,1998,8521.0,1245.0,5535.0,1741.0,-265.0,-3.1099636192935103,20.431874193169815,24.200581395348838,comparable_on_2025_geography
097032,Dorio,339,27,208,104,312.0,22.0,202.0,88.0,27.0,8.653846153846153,28.205128205128204,30.678466076696164,comparable_on_2025_geography
003062,Dormelletto,2532,261,1533,738,2528.0,284.0,1495.0,749.0,4.0,0.15822784810126583,29.628164556962027,29.14691943127962,comparable_on_2025_geography
018061,Dorno,4588,498,2917,1173,4586.0,534.0,2929.0,1123.0,2.0,0.04361098996947231,24.4875708678587,25.56669572798605,comparable_on_2025_geography
096025,Dorzano,535,49,343,143,529.0,68.0,323.0,138.0,6.0,1.1342155009451798,26.08695652173913,26.72897196261682,comparable_on_2025_geography
020022,Dosolo,3241,376,2038,827,3381.0,448.0,2088.0,845.0,-140.0,-4.140786749482402,24.99260573794735,25.516815797593335,comparable_on_2025_geography
016092,Dossena,881,84,541,256,910.0,85.0,613.0,212.0,-29.0,-3.1868131868131866,23.296703296703296,29.05788876276958,comparable_on_2025_geography
013092,Dosso del Liro,237,27,141,69,241.0,27.0,144.0,70.0,-4.0,-1.6597510373443984,29.045643153526974,29.11392405063291,comparable_on_2025_geography
007024,Doues,514,60,322,132,516.0,68.0,329.0,119.0,-2.0,-0.3875968992248062,23.06201550387597,25.680933852140075,comparable_on_2025_geography
040011,Dovadola,1559,163,955,441,1572.0,172.0,962.0,438.0,-13.0,-0.826972010178117,27.86259541984733,28.287363694676078,comparable_on_2025_geography
019041,Dovera,3729,429,2405,895,3772.0,521.0,2409.0,842.0,-43.0,-1.1399787910922587,22.32237539766702,24.001072673639044,comparable_on_2025_geography
037025,Dozza,6569,828,4212,1529,6558.0,941.0,4192.0,1425.0,11.0,0.16773406526379994,21.7291857273559,23.27599330187243,comparable_on_2025_geography
061033,Dragoni,1890,212,1253,425,2084.0,284.0,1371.0,429.0,-194.0,-9.309021113243762,20.585412667946258,22.486772486772484,comparable_on_2025_geography
102009,Drapia,2125,204,1328,593,2026.0,195.0,1288.0,543.0,99.0,4.886475814412636,26.80157946692991,27.905882352941173,comparable_on_2025_geography
022078,Drena,601,69,373,159,584.0,73.0,391.0,120.0,17.0,2.910958904109589,20.54794520547945,26.455906821963392,comparable_on_2025_geography
030034,Drenchia,89,2,39,48,103.0,5.0,46.0,52.0,-14.0,-13.592233009708737,50.48543689320388,53.93258426966292,comparable_on_2025_geography
015101,Dresano,3092,414,1976,702,3027.0,424.0,1920.0,683.0,65.0,2.1473406012553684,22.56359431780641,22.703751617076325,comparable_on_2025_geography
022079,Dro,5099,790,3295,1014,5082.0,909.0,3292.0,881.0,17.0,0.33451397087760726,17.335694608421882,19.886252206314964,comparable_on_2025_geography
004082,Dronero,7024,945,4318,1761,7038.0,944.0,4317.0,1777.0,-14.0,-0.19892014776925265,25.24865018471157,25.07118451025057,comparable_on_2025_geography
001099,Druento,8986,1142,5576,2268,8881.0,1245.0,5578.0,2058.0,105.0,1.1822992906204257,23.17306609616034,25.23926107277988,comparable_on_2025_geography
103029,Druogno,1042,137,662,243,1060.0,160.0,682.0,218.0,-18.0,-1.6981132075471699,20.566037735849058,23.320537428023034,comparable_on_2025_geography
091018,Dualchi,554,47,306,201,604.0,42.0,351.0,211.0,-50.0,-8.27814569536424,34.93377483443709,36.28158844765343,comparable_on_2025_geography
014027,Dubino,3822,512,2440,870,3631.0,527.0,2332.0,772.0,191.0,5.26025888185073,21.261360506747454,22.762951334379906,comparable_on_2025_geography
028106,Due Carrare,9022,1010,5972,2040,9034.0,1166.0,6100.0,1768.0,-12.0,-0.13283152534868276,19.570511401372592,22.61139436931944,comparable_on_2025_geography
024038,Dueville,13563,1645,8451,3467,13873.0,1898.0,8716.0,3259.0,-310.0,-2.234556332444316,23.491674475600085,25.56219125562191,comparable_on_2025_geography
062027,Dugenta,2641,299,1674,668,2748.0,351.0,1765.0,632.0,-107.0,-3.893740902474527,22.99854439592431,25.293449450965543,comparable_on_2025_geography
032001,Duino Aurisina-Devin Nabrežina,8217,711,4850,2656,8389.0,876.0,4962.0,2551.0,-172.0,-2.050303969483848,30.40886875670521,32.323232323232325,comparable_on_2025_geography
012065,Dumenza,1456,188,904,364,1452.0,198.0,913.0,341.0,4.0,0.27548209366391185,23.484848484848484,25.0,comparable_on_2025_geography
012066,Duno,156,15,110,31,126.0,7.0,96.0,23.0,30.0,23.809523809523807,18.253968253968253,19.871794871794872,comparable_on_2025_geography
062028,Durazzano,2059,263,1363,433,2144.0,318.0,1417.0,409.0,-85.0,-3.9645522388059704,19.076492537313435,21.029626032054395,comparable_on_2025_geography
070022,Duronia,390,12,217,161,405.0,17.0,228.0,160.0,-15.0,-3.7037037037037033,39.50617283950617,41.28205128205128,comparable_on_2025_geography
005052,Dusino San Michele,1083,103,724,256,1037.0,128.0,688.0,221.0,46.0,4.435872709739633,21.311475409836063,23.63804247460757,comparable_on_2025_geography
065050,Eboli,37571,4979,24912,7680,39036.0,5520.0,26651.0,6865.0,-1465.0,-3.7529459985654268,17.586330566656418,20.441297809480716,comparable_on_2025_geography
017068,Edolo,4414,503,2713,1198,4486.0,576.0,2737.0,1173.0,-72.0,-1.6049933125278644,26.148016049933126,27.14091526959674,comparable_on_2025_geography
021029,Egna/Neumarkt,5514,791,3559,1164,5391.0,831.0,3563.0,997.0,123.0,2.2815804117974405,18.493785939528845,21.10990206746464,comparable_on_2025_geography
068018,Elice,1630,183,999,448,1691.0,169.0,1104.0,418.0,-61.0,-3.6073329390892965,24.719101123595504,27.484662576687118,comparable_on_2025_geography
091019,Elini,546,70,353,123,560.0,64.0,387.0,109.0,-14.0,-2.5,19.464285714285715,22.52747252747253,comparable_on_2025_geography
097033,Ello,1195,120,720,355,1225.0,143.0,784.0,298.0,-30.0,-2.4489795918367347,24.3265306122449,29.707112970711297,comparable_on_2025_geography
092108,Elmas,9491,1041,6240,2210,9368.0,1131.0,6426.0,1811.0,123.0,1.3129803586678053,19.331767719897524,23.285217574544305,comparable_on_2025_geography
004083,Elva,79,7,54,18,87.0,10.0,53.0,24.0,-8.0,-9.195402298850574,27.586206896551722,22.78481012658228,comparable_on_2025_geography
007025,Emarèse,233,35,141,57,219.0,34.0,129.0,56.0,14.0,6.392694063926941,25.570776255707763,24.463519313304722,comparable_on_2025_geography
048014,Empoli,49391,5530,32179,11682,48783.0,6192.0,30846.0,11745.0,608.0,1.2463358137055942,24.076010085480597,23.652082363183577,comparable_on_2025_geography
016093,Endine Gaiano,3458,407,2273,778,3410.0,458.0,2210.0,742.0,48.0,1.4076246334310851,21.759530791788855,22.498554077501446,comparable_on_2025_geography
024039,Enego,1506,117,899,490,1610.0,142.0,997.0,471.0,-104.0,-6.459627329192546,29.25465838509317,32.536520584329345,comparable_on_2025_geography
030035,Enemonzo,1240,109,737,394,1319.0,129.0,830.0,360.0,-79.0,-5.9893858984078845,27.293404094010615,31.774193548387096,comparable_on_2025_geography
086009,Enna,25102,2675,15433,6994,26726.0,2976.0,17261.0,6489.0,-1624.0,-6.0764798323729705,24.279727606076477,27.862321727352402,comparable_on_2025_geography
004084,Entracque,763,75,434,254,842.0,82.0,520.0,240.0,-79.0,-9.382422802850355,28.50356294536817,33.28964613368283,comparable_on_2025_geography
016094,Entratico,1984,278,1328,378,1997.0,341.0,1291.0,365.0,-13.0,-0.6509764646970456,18.27741612418628,19.052419354838708,comparable_on_2025_geography
004085,Envie,1957,221,1224,512,1989.0,276.0,1241.0,472.0,-32.0,-1.608848667672197,23.730517848164904,26.16249361267246,comparable_on_2025_geography
