entityType,localEntity,identifier,externalResource,predicate
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0134,IT-AT0134,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0134&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0135,IT-AT0135,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0135&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0136,IT-AT0136,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0136&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0137,IT-AT0137,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0137&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AT0138,IT-AT0138,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AT0138&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0001,IT-AV0001,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0001&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0002,IT-AV0002,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0002&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0003,IT-AV0003,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0003&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0004,IT-AV0004,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0004&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0005,IT-AV0005,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0005&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0006,IT-AV0006,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0006&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0007,IT-AV0007,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0007&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0008,IT-AV0008,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0008&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0011,IT-AV0011,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0011&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0014,IT-AV0014,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0014&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0015,IT-AV0015,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0015&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0017,IT-AV0017,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0017&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0019,IT-AV0019,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0019&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0021,IT-AV0021,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0021&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0022,IT-AV0022,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0022&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0023,IT-AV0023,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0023&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0024,IT-AV0024,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0024&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0026,IT-AV0026,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0026&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0027,IT-AV0027,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0027&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0028,IT-AV0028,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0028&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0029,IT-AV0029,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0029&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0030,IT-AV0030,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0030&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0031,IT-AV0031,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0031&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0032,IT-AV0032,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0032&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0034,IT-AV0034,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0034&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0035,IT-AV0035,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0035&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0036,IT-AV0036,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0036&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0037,IT-AV0037,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0037&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0038,IT-AV0038,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0038&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0040,IT-AV0040,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0040&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0041,IT-AV0041,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0041&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0042,IT-AV0042,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0042&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0043,IT-AV0043,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0043&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0044,IT-AV0044,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0044&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0045,IT-AV0045,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0045&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0047,IT-AV0047,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0047&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0048,IT-AV0048,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0048&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0049,IT-AV0049,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0049&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0050,IT-AV0050,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0050&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0051,IT-AV0051,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0051&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0052,IT-AV0052,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0052&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0053,IT-AV0053,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0053&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0055,IT-AV0055,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0055&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0056,IT-AV0056,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0056&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0058,IT-AV0058,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0058&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0060,IT-AV0060,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0060&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0061,IT-AV0061,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0061&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0063,IT-AV0063,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0063&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0064,IT-AV0064,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0064&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0065,IT-AV0065,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0065&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0066,IT-AV0066,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0066&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0068,IT-AV0068,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0068&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0069,IT-AV0069,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0069&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0071,IT-AV0071,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0071&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0072,IT-AV0072,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0072&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0073,IT-AV0073,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0073&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0074,IT-AV0074,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0074&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0075,IT-AV0075,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0075&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0076,IT-AV0076,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0076&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0077,IT-AV0077,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0077&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0078,IT-AV0078,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0078&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0079,IT-AV0079,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0079&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0080,IT-AV0080,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0080&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0081,IT-AV0081,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0081&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0083,IT-AV0083,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0083&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0084,IT-AV0084,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0084&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0086,IT-AV0086,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0086&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0088,IT-AV0088,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0088&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0089,IT-AV0089,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0089&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0090,IT-AV0090,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0090&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0091,IT-AV0091,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0091&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0092,IT-AV0092,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0092&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0093,IT-AV0093,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0093&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0094,IT-AV0094,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0094&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0097,IT-AV0097,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0097&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0098,IT-AV0098,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0098&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0099,IT-AV0099,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0099&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0100,IT-AV0100,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0100&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0101,IT-AV0101,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0101&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0102,IT-AV0102,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0102&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0105,IT-AV0105,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0105&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0106,IT-AV0106,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0106&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0107,IT-AV0107,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0107&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0108,IT-AV0108,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0108&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0109,IT-AV0109,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0109&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0111,IT-AV0111,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0111&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0112,IT-AV0112,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0112&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-AV0113,IT-AV0113,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-AV0113&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
