library,isil,libraryName,municipality,municipalityName,region,statusCode,population2019,population2025,changePercent
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0120,IT-CS0120,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/078147,Terravecchia,CALABRIA,TEMPORANEAMENTE_CHIUSA,695,564,-18.848920863309353
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0071,IT-CB0071,Biblioteca del Centro di lettura,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070045,Montemitro,MOLISE,TEMPORANEAMENTE_CHIUSA,337,274,-18.694362017804153
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0055,IT-IS0055,Biblioteca del Centro sociale di educazione permanente,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/094035,Pietrabbondante,MOLISE,TEMPORANEAMENTE_CHIUSA,706,579,-17.988668555240793
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0113,IT-CS0113,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/078137,Scala Coeli,CALABRIA,TEMPORANEAMENTE_CHIUSA,920,756,-17.82608695652174
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0073,IT-CB0073,Biblioteca del Centro sociale di educazione permanente,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070077,Tavenna,MOLISE,TEMPORANEAMENTE_CHIUSA,679,559,-17.673048600883654
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VV0043,IT-VV0043,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/102024,Nardodipace,CALABRIA,TEMPORANEAMENTE_CHIUSA,1243,1029,-17.216411906677394
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AQ0020,IT-AQ0020,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/066024,Carapelle Calvisio,ABRUZZO,TEMPORANEAMENTE_CHIUSA,84,70,-16.666666666666664
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0060,IT-CS0060,Biblioteca comunale Bruno da Longobucco,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/078068,Longobucco,CALABRIA,TEMPORANEAMENTE_CHIUSA,2935,2490,-15.1618398637138
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AP0081,IT-AP0081,Biblioteca comunale di Arquata del Tronto,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/044006,Arquata del Tronto,MARCHE,SERVIZI_SOSPESI_CAUSA_SISMA,1091,926,-15.123739688359302
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0003,IT-ME0003,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/083002,Alì,SICILIA,TEMPORANEAMENTE_CHIUSA,724,615,-15.05524861878453
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0035,IT-CB0035,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070035,Macchia Valfortore,MOLISE,TEMPORANEAMENTE_CHIUSA,536,456,-14.925373134328357
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CN0253,IT-CN0253,Biblioteca civica di Sale S. Giovanni,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/004200,Sale San Giovanni,PIEMONTE,TEMPORANEAMENTE_CHIUSA,169,144,-14.792899408284024
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0105,IT-CB0105,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070058,Ripabottoni,MOLISE,TEMPORANEAMENTE_CHIUSA,490,419,-14.489795918367346
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MT0052,IT-MT0052,Biblioteca comunale Rocco Scotellaro,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/077026,San Mauro Forte,BASILICATA,TEMPORANEAMENTE_CHIUSA,1410,1208,-14.326241134751774
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AL0205,IT-AL0205,Biblioteca civica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/006048,Castelletto d'Erro,PIEMONTE,TEMPORANEAMENTE_CHIUSA,148,127,-14.18918918918919
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0022,IT-CB0022,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070019,Civitacampomarano,MOLISE,TEMPORANEAMENTE_CHIUSA,346,298,-13.872832369942195
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0069,IT-IS0069,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/094004,Belmonte del Sannio,MOLISE,TEMPORANEAMENTE_CHIUSA,707,610,-13.719943422913719
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0037,IT-IS0037,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/094046,Sant'Angelo del Pesco,MOLISE,TEMPORANEAMENTE_CHIUSA,358,310,-13.40782122905028
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SP0029,IT-SP0029,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/011014,Framura,LIGURIA,TEMPORANEAMENTE_CHIUSA,636,553,-13.050314465408805
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CZ0130,IT-CZ0130,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/079157,Zagarise,CALABRIA,TEMPORANEAMENTE_CHIUSA,1571,1366,-13.049013367281987
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CL0014,IT-CL0014,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/085008,Marianopoli,SICILIA,TEMPORANEAMENTE_CHIUSA,1767,1539,-12.903225806451612
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SP0065,IT-SP0065,Biblioteca comunale Pia Parlanti,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/011030,Vernazza,LIGURIA,TEMPORANEAMENTE_CHIUSA,800,697,-12.875
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SP0091,IT-SP0091,Biblioteca civica (Punto di prestito Vernazza frazazione Corniglia),https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/011030,Vernazza,LIGURIA,TEMPORANEAMENTE_CHIUSA,800,697,-12.875
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0192,IT-MC0192,Biblioteca dell'Archivio di Stato di Macerata. Sezione di Camerino,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/043007,Camerino,MARCHE,SERVIZI_SOSPESI_CAUSA_SISMA,6857,5984,-12.731515239900832
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0046,IT-CB0046,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070047,Montorio nei Frentani,MOLISE,TEMPORANEAMENTE_CHIUSA,397,347,-12.594458438287154
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0040,IT-IS0040,Biblioteca comunale Luigi Mancini,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/094048,Scapoli,MOLISE,TEMPORANEAMENTE_CHIUSA,656,576,-12.195121951219512
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BI0020,IT-BI0020,Biblioteca civica Arnaldo Bertola,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/096074,Valle San Nicolao,PIEMONTE,TEMPORANEAMENTE_CHIUSA,949,834,-12.118018967334036
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0089,IT-MC0089,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/043057,Visso,MARCHE,TEMPORANEAMENTE_CHIUSA,1053,926,-12.060778727445394
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0012,IT-PA0012,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/082012,Bompietro,SICILIA,TEMPORANEAMENTE_CHIUSA,1299,1143,-12.009237875288683
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CH0094,IT-CH0094,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/069075,Roccascalegna,ABRUZZO,TEMPORANEAMENTE_CHIUSA,1166,1027,-11.921097770154374
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VV0014,IT-VV0014,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/102023,Monterosso Calabro,CALABRIA,TEMPORANEAMENTE_CHIUSA,1639,1448,-11.653447223917022
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-UD0410,IT-UD0410,Biblioteca Comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/030094,Rigolato,FRIULI-VENEZIA GIULIA,TEMPORANEAMENTE_CHIUSA,414,367,-11.352657004830919
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0025,IT-CB0025,Biblioteca comunale F. Berardinelli,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070025,Gambatesa,MOLISE,TEMPORANEAMENTE_CHIUSA,1402,1244,-11.269614835948644
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CL0022,IT-CL0022,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/085017,Santa Caterina Villarmosa,SICILIA,TEMPORANEAMENTE_CHIUSA,5074,4516,-10.997240835632637
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0028,IT-CB0028,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070030,Jelsi,MOLISE,TEMPORANEAMENTE_CHIUSA,1748,1556,-10.983981693363845
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0120,IT-CB0120,Biblioteca del Centro di lettura,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070024,Fossalto,MOLISE,TEMPORANEAMENTE_CHIUSA,1260,1123,-10.873015873015873
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RC0100,IT-RC0100,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/080062,Portigliola,CALABRIA,TEMPORANEAMENTE_CHIUSA,1148,1026,-10.627177700348431
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SS0033,IT-SS0033,Biblioteca comunale G. Rodari ,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090042,Mores,SARDEGNA,TEMPORANEAMENTE_CHIUSA,1912,1710,-10.564853556485355
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0038,IT-AV0038,Biblioteca comunale Giandonato Giordano Sindaco di Guardia Lombardi 1992-2001,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/064040,Guardia Lombardi,CAMPANIA,TEMPORANEAMENTE_CHIUSA,1625,1455,-10.461538461538462
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0036,IT-AG0036,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/084035,San Biagio Platani,SICILIA,TEMPORANEAMENTE_CHIUSA,3102,2778,-10.444874274661508
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-EN0013,IT-EN0013,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/086010,Gagliano Castelferrato,SICILIA,TEMPORANEAMENTE_CHIUSA,3509,3148,-10.287831290966087
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0005,IT-FG0005,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/071003,Anzano di Puglia,PUGLIA,TEMPORANEAMENTE_CHIUSA,1196,1075,-10.117056856187292
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CL0020,IT-CL0020,Biblioteca comunale Leonardo Sciascia,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/085014,Resuttano,SICILIA,TEMPORANEAMENTE_CHIUSA,1900,1709,-10.052631578947368
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RI0069,IT-RI0069,Biblioteca comunale. Sezione Convento dei padri cappuccini,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/057033,Leonessa,LAZIO,SERVIZI_SOSPESI_CAUSA_SISMA,2277,2051,-9.92534036012297
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0012,IT-ME0012,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/083012,Casalvecchio Siculo,SICILIA,TEMPORANEAMENTE_CHIUSA,776,699,-9.922680412371134
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0063,IT-CB0063,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070072,Santa Croce di Magliano,MOLISE,TEMPORANEAMENTE_CHIUSA,4302,3876,-9.902370990237099
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0032,IT-IS0032,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/094041,Roccasicura,MOLISE,TEMPORANEAMENTE_CHIUSA,521,470,-9.788867562380037
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AT0131,IT-AT0131,Biblioteca civica di Cinaglio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/005039,Cinaglio,PIEMONTE,TEMPORANEAMENTE_CHIUSA,441,398,-9.750566893424036
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0509,IT-PV0509,Biblioteca pubblica comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/018058,Costa de' Nobili,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,391,353,-9.718670076726342
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0032,IT-CS0032,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/078041,Civita,CALABRIA,TEMPORANEAMENTE_CHIUSA,887,801,-9.695603156708005
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RC0142,IT-RC0142,Biblioteca comunale Cesare Pavese,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/080014,Brancaleone,CALABRIA,TEMPORANEAMENTE_CHIUSA,3478,3142,-9.660724554341575
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CR0181,IT-CR0181,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/019106,Tornata,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,456,413,-9.429824561403509
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PT0038,IT-PT0038,Biblioteca comunale Giuseppe Lipparini,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/047023,Abetone Cutigliano,TOSCANA,TEMPORANEAMENTE_CHIUSA,2019,1829,-9.41059930658742
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CZ0024,IT-CZ0024,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/079027,Cerva,CALABRIA,TEMPORANEAMENTE_CHIUSA,1140,1034,-9.298245614035087
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0097,IT-FG0097,Biblioteca comunale Alfredo Petrucci,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/071049,San Nicandro Garganico,PUGLIA,TEMPORANEAMENTE_CHIUSA,14859,13485,-9.24692105794468
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PE0050,IT-PE0050,Biblioteca regionale - Penne,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/068027,Penne,ABRUZZO,TEMPORANEAMENTE_CHIUSA,12111,11005,-9.132193873338288
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BN0073,IT-BN0073,Biblioteca comunale Luigi Ventura,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/062011,Buonalbergo,CAMPANIA,SERVIZI_SOSPESI_CAUSA_SISMA,1656,1506,-9.057971014492754
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0053,IT-IS0053,Biblioteca del Centro di lettura,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/094031,Pesche,MOLISE,TEMPORANEAMENTE_CHIUSA,1624,1477,-9.051724137931034
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0363,IT-ME0363,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/083090,San Teodoro,SICILIA,TEMPORANEAMENTE_CHIUSA,1329,1209,-9.029345372460497
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0074,IT-CB0074,Biblioteca del Centro sociale di educazione permanente,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/070042,Montecilfone,MOLISE,TEMPORANEAMENTE_CHIUSA,1320,1201,-9.015151515151516
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SV0048,IT-SV0048,Biblioteca civica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/009063,Urbe,LIGURIA,TEMPORANEAMENTE_CHIUSA,707,644,-8.91089108910891
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SP0063,IT-SP0063,Biblioteca civica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/011029,Varese Ligure,LIGURIA,TEMPORANEAMENTE_CHIUSA,1916,1746,-8.872651356993737
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CR0068,IT-CR0068,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/019040,Derovere,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,306,279,-8.823529411764707
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PT0065,IT-PT0065,BIBLIOTECA COMUNALE FRANCESCO MARTINI,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/047018,Sambuca Pistoiese,TOSCANA,TEMPORANEAMENTE_CHIUSA,1539,1404,-8.771929824561402
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MS0009,IT-MS0009,Biblioteca civica Ubaldo Formentini,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/045004,Casola in Lunigiana,TOSCANA,SERVIZI_SOSPESI_CAUSA_SISMA,999,912,-8.708708708708707
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SS0178,IT-SS0178,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090020,Burgos,SARDEGNA,TEMPORANEAMENTE_CHIUSA,899,821,-8.676307007786429
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0388,IT-ME0388,Biblioteca Giuseppe Verdi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/083020,Ficarra,SICILIA,TEMPORANEAMENTE_CHIUSA,1393,1273,-8.614501076812635
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0090,IT-AV0090,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/064118,Villanova del Battista,CAMPANIA,TEMPORANEAMENTE_CHIUSA,1591,1454,-8.610936517913261
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0005,IT-PV0005,Biblioteca A. Frank,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/018011,Bastida Pancarana,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,993,908,-8.559919436052366
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0095,IT-CS0095,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/078113,San Cosmo Albanese,CALABRIA,TEMPORANEAMENTE_CHIUSA,601,550,-8.48585690515807
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0154,IT-FG0154,Biblioteca della Comunità montana del Gargano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/071033,Monte Sant'Angelo,PUGLIA,TEMPORANEAMENTE_CHIUSA,12024,11006,-8.466400532268796
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BI0019,IT-BI0019,Biblioteca comunale Valle Mosso,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/096088,Valdilana,PIEMONTE,TEMPORANEAMENTE_CHIUSA,10825,9911,-8.443418013856812
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RO0083,IT-RO0083,Biblioteca comunale di Pettorazza Grimani,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/029035,Pettorazza Grimani,VENETO,TEMPORANEAMENTE_CHIUSA,1540,1410,-8.441558441558442
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SS0179,IT-SS0179,Biblioteca comunale Ardara,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090005,Ardara,SARDEGNA,TEMPORANEAMENTE_CHIUSA,766,702,-8.355091383812011
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0026,IT-IS0026,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/094033,Pescopennataro,MOLISE,TEMPORANEAMENTE_CHIUSA,252,231,-8.333333333333332
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SS0122,IT-SS0122,Biblioteca comunale Gen. G. Casula,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/090078,Villanova Monteleone,SARDEGNA,TEMPORANEAMENTE_CHIUSA,2245,2058,-8.329621380846325
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0145,IT-MC0145,Biblioteca del Monastero S. Maria della Rosa,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/043048,Sant'Angelo in Pontano,MARCHE,SERVIZI_SOSPESI_CAUSA_SISMA,1348,1236,-8.30860534124629
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CL0004,IT-CL0004,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/085003,Butera,SICILIA,TEMPORANEAMENTE_CHIUSA,4447,4079,-8.2752417360018
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0090,IT-PZ0090,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/076067,Ripacandida,BASILICATA,TEMPORANEAMENTE_CHIUSA,1680,1541,-8.273809523809524
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0113,IT-PZ0113,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/076086,Spinoso,BASILICATA,TEMPORANEAMENTE_CHIUSA,1406,1290,-8.250355618776672
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RC0021,IT-RC0021,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/080026,Ciminà,CALABRIA,TEMPORANEAMENTE_CHIUSA,558,512,-8.24372759856631
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MT0017,IT-MT0017,Biblioteca comunale Vincenzo Lorusso,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/077011,Grassano,BASILICATA,TEMPORANEAMENTE_CHIUSA,4987,4578,-8.20132344094646
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0048,IT-AV0048,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/064052,Montecalvo Irpino,CAMPANIA,TEMPORANEAMENTE_CHIUSA,3551,3262,-8.138552520416784
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0021,IT-CT0021,Biblioteca Villadicanense,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/087014,Castiglione di Sicilia,SICILIA,TEMPORANEAMENTE_CHIUSA,3112,2859,-8.129820051413882
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CE0194,IT-CE0194,Biblioteca Comunale Safina,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/061041,Gioia Sannitica,CAMPANIA,TEMPORANEAMENTE_CHIUSA,3507,3222,-8.126603934987168
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0130,IT-PZ0130,Biblioteca Vescovile di Muro Lucano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/076053,Muro Lucano,BASILICATA,TEMPORANEAMENTE_CHIUSA,5275,4847,-8.113744075829384
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0168,IT-PZ0168,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/076053,Muro Lucano,BASILICATA,TEMPORANEAMENTE_CHIUSA,5275,4847,-8.113744075829384
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0012,IT-IS0012,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/094015,Chiauci,MOLISE,SERVIZI_SOSPESI_CAUSA_SISMA,210,193,-8.095238095238095
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AP0027,IT-AP0027,Biblioteca comunale Francesco Vecchioli,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/109020,Montelparo,MARCHE,TEMPORANEAMENTE_CHIUSA,745,685,-8.053691275167784
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VV0025,IT-VV0025,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/102036,Sant'Onofrio,CALABRIA,TEMPORANEAMENTE_CHIUSA,2981,2742,-8.017443810801744
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0082,IT-MC0082,Biblioteca comunale Filelfica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/043053,Tolentino,MARCHE,SERVIZI_SOSPESI_CAUSA_SISMA,19045,17557,-7.813074297715936
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0067,IT-IS0067,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/094026,Macchiagodena,MOLISE,TEMPORANEAMENTE_CHIUSA,1800,1660,-7.777777777777778
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AQ0109,IT-AQ0109,Biblioteca comunale Publio Ovidio Nasone,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/066098,Sulmona,ABRUZZO,TEMPORANEAMENTE_CHIUSA,23588,21759,-7.7539426827200275
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BN0093,IT-BN0093,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/062057,San Bartolomeo in Galdo,CAMPANIA,TEMPORANEAMENTE_CHIUSA,4607,4254,-7.662253093119166
