library,isil,libraryName,materialLabel,quantity
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0063,IT-MC0063,Biblioteca comunale di Pollenza,manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TV0080,IT-TV0080,Biblioteca comunale di Ponte di Piave,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PE0057,IT-PE0057,Biblioteca comunale di Popoli Terme,manoscritti,25
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VI0139,IT-VI0139,Biblioteca comunale di Posina,manoscritti,15
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0096,IT-CT0096,Biblioteca comunale di Ragalna,manoscritti,400
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RO0050,IT-RO0050,Biblioteca comunale di Salara,manoscritti,6
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0191,IT-FI0191,Biblioteca comunale di San Casciano in Val di Pesa,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PD0193,IT-PD0193,Biblioteca comunale di San Giorgio in Bosco,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TV0151,IT-TV0151,Biblioteca comunale di San Pietro di Feletto,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VE0141,IT-VE0141,Biblioteca comunale di Santa Maria di Sala,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0079,IT-MC0079,Biblioteca comunale di Sarnano,manoscritti,284
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SS0072,IT-SS0072,Biblioteca comunale di Sassari 'Pasquale Tola' - Sede Centrale,manoscritti,46
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VI0073,IT-VI0073,Biblioteca comunale di Schio,manoscritti,26
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SR0026,IT-SR0026,Biblioteca comunale di Siracusa,manoscritti,400
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RI0140,IT-RI0140,Biblioteca comunale di Tarano,manoscritti,1414
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0209,IT-TN0209,Biblioteca comunale di Tesero,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CR0185,IT-CR0185,Biblioteca comunale di Torricella del Pizzo,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0140,IT-TN0140,Biblioteca comunale di Trento Sede dell'Argentario di Cognola - Trento,manoscritti,28
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0174,IT-TN0174,Biblioteca comunale di Trento. Sede di via Roma (Sede centrale),manoscritti,6545
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FE0051,IT-FE0051,Biblioteca comunale di Tresigallo,manoscritti,150
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TV0114,IT-TV0114,Biblioteca comunale di Treviso - G. Comisso,manoscritti,11000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0412,IT-TO0412,Biblioteca comunale di Varisella,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0611,IT-RM0611,Biblioteca comunale di Velletri - Fondo antico,manoscritti,300
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LO0050,IT-LO0050,Biblioteca comunale di Villanova del Sillaro,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0006,IT-PZ0006,Biblioteca comunale don Giuseppe De Luca,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SI0024,IT-SI0024,Biblioteca comunale e Archivio Storico Piero Calamandrei Istituzione del Comune di Montepulciano,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SI0044,IT-SI0044,Biblioteca comunale e Informagiovani,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0085,IT-PU0085,Biblioteca comunale e centro culturale Laura Battiferri,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0075,IT-BA0075,Biblioteca comunale mons. Pompeo Sarnelli,manoscritti,38
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0122,IT-PZ0122,Biblioteca comunale monsignor Rocco Briscese,manoscritti,38
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CZ0032,IT-CZ0032,Biblioteca comunale popolare G. Amendola,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AV0086,IT-AV0086,Biblioteca comunale popolare S. Guerriero,manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PI0018,IT-PI0018,Biblioteca comunale sede di Lari,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0037,IT-PU0037,Biblioteca comunale storica,manoscritti,19
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LT0014,IT-LT0014,Biblioteca comunale tenente Filippo Testa,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RI0069,IT-RI0069,Biblioteca comunale. Sezione Convento dei padri cappuccini,manoscritti,38
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0268,IT-NA0268,Biblioteca conventuale OFM San Pietro d'Alcantara,manoscritti,25
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SA0038,IT-SA0038,Biblioteca conventuale S. Maria Materdomini,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-UD0103,IT-UD0103,Biblioteca d'Arte dei Civici Musei,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VR0058,IT-VR0058,Biblioteca d'Arte del Museo di Castelvecchio,manoscritti,13
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TS0262,IT-TS0262,Biblioteca d'arte Sergio Molesi - Civico Museo Revoltella,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0376,IT-BO0376,Biblioteca d'arte e di storia di San Giorgio in Poggiale,manoscritti,1700
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AO0007,IT-AO0007,Biblioteca de l'Académie Saint-Anselme d'Aoste,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1312,IT-RM1312,Biblioteca degli Archivi delle arti applicate italiane del XX secolo,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0431,IT-FI0431,Biblioteca degli Uffizi,manoscritti,490
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BZ0011,IT-BZ0011,Biblioteca dei Benedettini di Muri-Gries,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CL0042,IT-CL0042,Biblioteca dei Cappuccini,manoscritti,4
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BZ0015,IT-BZ0015,Biblioteca dei Cappuccini - Bibliothek der Kapuziner,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TS0012,IT-TS0012,Biblioteca dei Civici musei di storia e arte,manoscritti,921
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MN0034,IT-MN0034,Biblioteca dei Conti d'Arco,manoscritti,15
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PT0024,IT-PT0024,Biblioteca dei Domenicani di Pistoia,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SR0049,IT-SR0049,Biblioteca dei Frati cappuccini,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CO0205,IT-CO0205,Biblioteca dei Musei Civici,manoscritti,40
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FE0111,IT-FE0111,Biblioteca dei Musei civici d'arte antica,manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GO0027,IT-GO0027,Biblioteca dei Musei provinciali ERPAC-FVG,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0065,IT-NA0065,Biblioteca dei Padri Passionisti,manoscritti,65
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LE0136,IT-LE0136,Biblioteca dei Padri Passionisti di Novoli,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0432,IT-NA0432,Biblioteca dei Padri Redentoristi,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PI0046,IT-PI0046,Biblioteca dei Padri carmelitani scalzi,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BI0134,IT-BI0134,Biblioteca dei Padri della Congregazione di San Filippo Neri,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0441,IT-NA0441,Biblioteca dei Padri vincenziani,manoscritti,1500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SI0058,IT-SI0058,Biblioteca dei Servi,manoscritti,12
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AN0066,IT-AN0066,Biblioteca dei frati minori del Convento La Pace,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VE0150,IT-VE0150,Biblioteca dei padri Redentoristi di S. Maria della Consolazione,manoscritti,65
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0675,IT-MI0675,Biblioteca dei trasporti e della mutualità Cesare Pozzo,manoscritti,7
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PI0115,IT-PI0115,Biblioteca del Capitolo della Primaziale di Pisa,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0489,IT-MI0489,Biblioteca del Capitolo metropolitano di Milano,manoscritti,400
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0158,IT-TN0158,Biblioteca del Castello del Buonconsiglio,manoscritti,412
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1647,IT-RM1647,Biblioteca del Castello della Cecchignola,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LU0123,IT-LU0123,Biblioteca del Centro Matteucci per l'arte moderna,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0280,IT-BS0280,Biblioteca del Centro Salesiano di Studio «Paolo Vi»,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0451,IT-GE0451,Biblioteca del Centro Scuole e Nuove Culture,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0863,IT-TO0863,"Biblioteca del Centro Studi ""Pasticceria Internazionale""",manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FE0116,IT-FE0116,Biblioteca del Centro Studi S. Simone e Giuda,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VE0146,IT-VE0146,"Biblioteca del Centro Studi di Storia del Tessuto, del Costume e del Profumo di Palazzo Mocenigo",manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0049,IT-PZ0049,Biblioteca del Centro culturale Josè Mario Cernicchiaro,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MS0028,IT-MS0028,Biblioteca del Centro culturale apuano,manoscritti,13000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RA0035,IT-RA0035,Biblioteca del Centro dantesco,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0058,IT-GE0058,"Biblioteca del Centro di Documentazione per la Storia, l'Arte e l'Immagine di Genova",manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CB0083,IT-CB0083,Biblioteca del Centro di Lettura,manoscritti,300
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LU0124,IT-LU0124,Biblioteca del Centro di documentazione Associazione Lucchesi nel mondo,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FE0167,IT-FE0167,Biblioteca del Centro di documentazione del mondo agricolo ferrarese,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0511,IT-FI0511,Biblioteca del Centro di documentazione e archivio storico della CGIL regionale Toscana,manoscritti,800
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PO0014,IT-PO0014,Biblioteca del Centro di informazione e documentazione - CID/Arti visive,manoscritti,4746
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0222,IT-CS0222,Biblioteca del Centro di iniziative culturali G. De Rada,manoscritti,550
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VE0261,IT-VE0261,Biblioteca del Centro di ricerca Silvio Trentin per la documentazione e lo studio sull'antifascismo e la Resistenza nel Veneto,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0025,IT-RM0025,Biblioteca del Centro di simulazione e validazione dell'Esercito,manoscritti,23
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AQ0155,IT-AQ0155,Biblioteca del Centro di studi peligni Antonio De Nino,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0339,IT-PA0339,Biblioteca del Centro di studi per il miglioramento genetico degli agrumi,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0368,IT-RM0368,Biblioteca del Centro di studi per la storia dell'architettura,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SO0076,IT-SO0076,Biblioteca del Centro di studi storici valchiavennaschi,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FE0115,IT-FE0115,Biblioteca del Centro documentazione donna,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VI0181,IT-VI0181,Biblioteca del Centro documentazione e studi Presenza donna,manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0439,IT-NA0439,Biblioteca del Centro etnografico campano,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VB0014,IT-VB0014,Biblioteca del Centro internazionale di studi rosminiani,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CO0125,IT-CO0125,Biblioteca del Centro italo-tedesco Villa Vigoni,manoscritti,550
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MC0069,IT-MC0069,Biblioteca del Centro nazionale di studi leopardiani,manoscritti,300
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0353,IT-MI0353,Biblioteca del Centro nazionale di studi manzoniani,manoscritti,3700
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0032,IT-BS0032,Biblioteca del Centro per la Nonviolenza,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0922,IT-TO0922,Biblioteca del Centro regionale etnografico linguistico,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TE0031,IT-TE0031,"Biblioteca del Centro servizi culturali - Teramo, Atri, Giulianova, Nereto",manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SR0055,IT-SR0055,Biblioteca del Centro sociale Giorgio La Pira,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LT0060,IT-LT0060,Biblioteca del Centro storico culturale Gaeta,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0250,IT-TO0250,Biblioteca del Centro studi Piero Gobetti,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0447,IT-TO0447,Biblioteca del Centro studi del Teatro stabile di Torino,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0194,IT-FG0194,Biblioteca del Centro studi giordaniano,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0384,IT-FI0384,"Biblioteca del Centro studi musicali ""Ferruccio Busoni""",manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0547,IT-TO0547,Biblioteca del Centro studi piemontesi,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1332,IT-RM1332,Biblioteca del Centro studi sulla cultura e l'immagine di Roma,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0836,IT-NA0836,Biblioteca del Cinema e delle Arti del Mezzogiorno Antonio De Curtis in arte Totò,manoscritti,400
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0095,IT-PA0095,Biblioteca del Circolo Matematico di Palermo,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-UD0222,IT-UD0222,Biblioteca del Circolo culturale Ivan Trinko,manoscritti,2
